user_id,signup_date,city,acquisition_source,device_type
3499,12-01-2025,Bengaluru,Referral,iOS
3500,11-03-2025,Bengaluru,Instagram,Android
3501,17-01-2025,Chennai,Organic Search,Android
3502,27-05-2025,Chennai,Organic Search,Android
3503,03-06-2025,Pune,Referral,Android
3504,31-10-2025,Chennai,Referral,Android
3505,18-04-2025,Hyderabad,Google Ads,Android
3506,24-08-2025,Mumbai,Referral,Android
3507,04-11-2025,Pune,Google Ads,Android
3508,18-12-2025,Hyderabad,Organic Search,Android
3509,11-03-2025,Pune,Instagram,Android
3510,02-07-2025,Mumbai,Instagram,Android
3511,07-09-2025,Pune,Facebook,iOS
3512,16-08-2025,Hyderabad,Google Ads,Android
3513,12-04-2025,Delhi,Google Ads,Android
3514,16-03-2025,Mumbai,Google Ads,Android
3515,04-08-2025,Bengaluru,Organic Search,Android
3516,22-07-2025,Mumbai,Google Ads,iOS
3517,11-07-2025,Mumbai,Google Ads,Android
3518,06-09-2025,Mumbai,Instagram,Android
3519,30-08-2025,Delhi,Google Ads,Android
3520,28-06-2025,Hyderabad,Google Ads,Android
3521,07-08-2025,Bengaluru,Referral,Android
3522,23-03-2025,Hyderabad,Instagram,iOS
3523,02-04-2025,Pune,Instagram,Android
3524,24-06-2025,Pune,Google Ads,iOS
3525,27-08-2025,Pune,Google Ads,Android
3526,17-09-2025,Hyderabad,Google Ads,iOS
3527,31-12-2025,Chennai,Referral,Android
3528,12-06-2025,Delhi,Google Ads,Android
3529,17-02-2025,Chennai,Google Ads,iOS
3530,25-11-2025,Pune,Facebook,Android
3531,24-11-2025,Delhi,Instagram,Android
3532,26-04-2025,Hyderabad,Referral,iOS
3533,03-12-2025,Pune,Google Ads,Android
3534,03-12-2025,Hyderabad,Google Ads,Android
3535,13-08-2025,Delhi,Organic Search,iOS
3536,18-12-2025,Hyderabad,Instagram,iOS
3537,24-11-2025,Hyderabad,Organic Search,Android
3538,27-05-2025,Bengaluru,Facebook,Android
3539,04-03-2025,Chennai,Facebook,Android
3540,21-10-2025,Chennai,Organic Search,Android
3541,19-11-2025,Chennai,Organic Search,Android
3542,21-11-2025,Mumbai,Facebook,iOS
3543,13-01-2025,Bengaluru,Referral,Android
3544,08-07-2025,Pune,Google Ads,Android
3545,14-10-2025,Pune,Google Ads,Android
3546,27-07-2025,Pune,Instagram,iOS
3547,24-04-2025,Chennai,Instagram,Android
3548,22-01-2025,Chennai,Organic Search,iOS
3549,15-12-2025,Bengaluru,Instagram,iOS
3550,02-08-2025,Hyderabad,Instagram,iOS
3551,20-06-2025,Chennai,Referral,iOS
3552,19-11-2025,Pune,Instagram,iOS
3553,23-02-2025,Hyderabad,Instagram,iOS
3554,25-10-2025,Chennai,Facebook,Android
3555,16-11-2025,Delhi,Facebook,Android
3556,06-05-2025,Mumbai,Referral,Android
3557,04-10-2025,Chennai,Google Ads,Android
3558,23-07-2025,Delhi,Google Ads,Android
3559,13-07-2025,Bengaluru,Referral,Android
3560,18-06-2025,Delhi,Google Ads,iOS
3561,01-06-2025,Bengaluru,Facebook,Android
3562,04-02-2025,Chennai,Organic Search,Android
3563,03-07-2025,Bengaluru,Google Ads,iOS
3564,13-10-2025,Delhi,Google Ads,Android
3565,26-02-2025,Mumbai,Instagram,Android
3566,10-08-2025,Hyderabad,Facebook,iOS
3567,30-10-2025,Hyderabad,Instagram,Android
3568,12-06-2025,Mumbai,Google Ads,Android
3569,19-01-2025,Pune,Organic Search,Android
3570,21-09-2025,Hyderabad,Google Ads,Android
3571,09-10-2025,Chennai,Instagram,iOS
3572,23-04-2025,Pune,Referral,Android
3573,23-11-2025,Chennai,Instagram,iOS
3574,30-01-2025,Delhi,Referral,Android
3575,15-05-2025,Delhi,Facebook,Android
3576,08-03-2025,Pune,Instagram,iOS
3577,06-03-2025,Pune,Organic Search,iOS
3578,19-10-2025,Pune,Instagram,Android
3579,25-01-2025,Pune,Organic Search,Android
3580,06-02-2025,Bengaluru,Instagram,Android
3581,01-01-2025,Pune,Instagram,Android
3582,06-02-2025,Pune,Instagram,Android
3583,21-05-2025,Delhi,Instagram,iOS
3584,20-08-2025,Chennai,Referral,Android
3585,16-05-2025,Delhi,Facebook,Android
3586,07-07-2025,Hyderabad,Referral,Android
3587,08-05-2025,Bengaluru,Instagram,iOS
3588,20-07-2025,Bengaluru,Google Ads,Android
3589,07-05-2025,Chennai,Facebook,Android
3590,14-09-2025,Pune,Google Ads,Android
3591,13-06-2025,Delhi,Facebook,Android
3592,04-02-2025,Hyderabad,Facebook,Android
3593,13-07-2025,Delhi,Instagram,Android
3594,10-07-2025,Pune,Referral,Android
3595,14-04-2025,Pune,Referral,Android
3596,23-01-2025,Mumbai,Facebook,Android
3597,22-09-2025,Delhi,Instagram,Android
3598,17-10-2025,Chennai,Instagram,Android
3599,17-09-2025,Delhi,Google Ads,iOS
3600,24-12-2025,Bengaluru,Instagram,Android
3601,16-03-2025,Hyderabad,Instagram,Android
3602,21-12-2025,Chennai,Organic Search,Android
3603,13-03-2025,Mumbai,Facebook,Android
3604,16-09-2025,Hyderabad,Facebook,Android
3605,07-07-2025,Hyderabad,Instagram,Android
3606,22-06-2025,Bengaluru,Organic Search,Android
3607,17-10-2025,Bengaluru,Instagram,Android
3608,14-02-2025,Bengaluru,Referral,iOS
3609,02-03-2025,Chennai,Organic Search,Android
3610,24-03-2025,Delhi,Referral,Android
3611,03-05-2025,Hyderabad,Organic Search,iOS
3612,24-12-2025,Delhi,Facebook,Android
3613,16-01-2025,Delhi,Instagram,Android
3614,07-03-2025,Bengaluru,Instagram,Android
3615,25-05-2025,Delhi,Google Ads,Android
3616,11-06-2025,Hyderabad,Instagram,Android
3617,22-08-2025,Hyderabad,Facebook,Android
3618,24-05-2025,Pune,Instagram,Android
3619,24-12-2025,Mumbai,Organic Search,Android
3620,07-07-2025,Chennai,Google Ads,Android
3621,18-11-2025,Delhi,Google Ads,Android
3622,13-01-2025,Chennai,Organic Search,iOS
3623,03-07-2025,Chennai,Instagram,Android
3624,21-04-2025,Chennai,Referral,iOS
3625,17-10-2025,Pune,Referral,Android
3626,22-10-2025,Chennai,Instagram,Android
3627,03-08-2025,Pune,Google Ads,Android
3628,30-04-2025,Hyderabad,Google Ads,iOS
3629,24-02-2025,Delhi,Referral,Android
3630,27-01-2025,Pune,Facebook,Android
3631,28-04-2025,Mumbai,Google Ads,Android
3632,09-08-2025,Chennai,Referral,Android
3633,19-08-2025,Mumbai,Instagram,Android
3634,22-02-2025,Hyderabad,Referral,Android
3635,22-10-2025,Hyderabad,Organic Search,iOS
3636,17-11-2025,Bengaluru,Organic Search,iOS
3637,21-08-2025,Chennai,Referral,iOS
3638,07-06-2025,Bengaluru,Google Ads,Android
3639,26-09-2025,Mumbai,Organic Search,Android
3640,21-01-2025,Delhi,Google Ads,Android
3641,22-02-2025,Bengaluru,Facebook,iOS
3642,02-10-2025,Hyderabad,Instagram,Android
3643,09-11-2025,Chennai,Organic Search,Android
3644,08-10-2025,Mumbai,Referral,iOS
3645,02-08-2025,Pune,Referral,Android
3646,31-01-2025,Hyderabad,Instagram,Android
3647,03-12-2025,Pune,Referral,Android
3648,02-07-2025,Delhi,Referral,Android
3649,23-01-2025,Chennai,Facebook,iOS
3650,01-02-2025,Delhi,Instagram,Android
3651,15-03-2025,Delhi,Google Ads,Android
3652,10-01-2025,Chennai,Instagram,Android
3653,23-02-2025,Chennai,Google Ads,Android
3654,21-02-2025,Pune,Instagram,Android
3655,28-05-2025,Delhi,Google Ads,Android
3656,09-06-2025,Mumbai,Instagram,Android
3657,14-01-2025,Pune,Instagram,Android
3658,27-06-2025,Chennai,Instagram,iOS
3659,22-02-2025,Hyderabad,Organic Search,Android
3660,01-12-2025,Pune,Google Ads,iOS
3661,22-01-2025,Bengaluru,Google Ads,Android
3662,30-01-2025,Mumbai,Google Ads,Android
3663,10-07-2025,Pune,Facebook,iOS
3664,17-09-2025,Chennai,Organic Search,Android
3665,24-07-2025,Chennai,Instagram,Android
3666,28-02-2025,Mumbai,Instagram,Android
3667,21-09-2025,Bengaluru,Organic Search,Android
3668,12-01-2025,Pune,Google Ads,Android
3669,29-04-2025,Pune,Instagram,Android
3670,17-10-2025,Delhi,Instagram,Android
3671,04-12-2025,Hyderabad,Instagram,Android
3672,05-09-2025,Chennai,Organic Search,iOS
3673,20-12-2025,Pune,Instagram,Android
3674,07-05-2025,Pune,Organic Search,Android
3675,16-03-2025,Pune,Organic Search,Android
3676,27-12-2025,Bengaluru,Facebook,Android
3677,23-07-2025,Hyderabad,Instagram,Android
3678,18-02-2025,Pune,Instagram,Android
3679,20-03-2025,Mumbai,Google Ads,Android
3680,29-08-2025,Chennai,Google Ads,iOS
3681,15-12-2025,Delhi,Facebook,iOS
3682,03-06-2025,Mumbai,Google Ads,Android
3683,01-10-2025,Chennai,Organic Search,iOS
3684,06-04-2025,Bengaluru,Google Ads,Android
3685,02-08-2025,Hyderabad,Facebook,Android
3686,21-10-2025,Hyderabad,Organic Search,iOS
3687,28-07-2025,Chennai,Instagram,Android
3688,09-12-2025,Mumbai,Instagram,Android
3689,29-03-2025,Delhi,Instagram,Android
3690,02-11-2025,Bengaluru,Instagram,iOS
3691,21-09-2025,Chennai,Google Ads,Android
3692,21-11-2025,Bengaluru,Google Ads,Android
3693,16-11-2025,Hyderabad,Google Ads,Android
3694,06-06-2025,Pune,Organic Search,Android
3695,05-06-2025,Pune,Instagram,Android
3696,19-05-2025,Delhi,Google Ads,iOS
3697,01-05-2025,Bengaluru,Instagram,Android
3698,06-03-2025,Chennai,Google Ads,Android
3699,17-04-2025,Delhi,Google Ads,iOS
3700,27-05-2025,Mumbai,Organic Search,Android
3701,17-05-2025,Pune,Google Ads,Android
3702,11-06-2025,Chennai,Instagram,Android
3703,10-04-2025,Bengaluru,Google Ads,iOS
3704,04-12-2025,Delhi,Instagram,Android
3705,03-11-2025,Chennai,Instagram,Android
3706,21-05-2025,Delhi,Facebook,Android
3707,24-03-2025,Delhi,Instagram,Android
3708,26-06-2025,Delhi,Google Ads,Android
3709,17-07-2025,Bengaluru,Facebook,Android
3710,22-04-2025,Chennai,Google Ads,Android
3711,25-02-2025,Hyderabad,Instagram,Android
3712,28-06-2025,Hyderabad,Organic Search,Android
3713,05-07-2025,Bengaluru,Google Ads,Android
3714,06-08-2025,Bengaluru,Referral,iOS
3715,12-11-2025,Pune,Google Ads,iOS
3716,05-08-2025,Delhi,Google Ads,Android
3717,30-04-2025,Chennai,Google Ads,Android
3718,24-06-2025,Chennai,Google Ads,Android
3719,23-01-2025,Mumbai,Instagram,Android
3720,01-08-2025,Mumbai,Google Ads,Android
3721,23-08-2025,Hyderabad,Organic Search,Android
3722,13-01-2025,Mumbai,Facebook,iOS
3723,11-04-2025,Mumbai,Instagram,iOS
3724,24-01-2025,Hyderabad,Facebook,Android
3725,30-12-2025,Pune,Organic Search,Android
3726,11-01-2025,Hyderabad,Referral,Android
3727,30-09-2025,Mumbai,Instagram,Android
3728,08-10-2025,Chennai,Organic Search,iOS
3729,04-04-2025,Mumbai,Google Ads,Android
3730,20-07-2025,Delhi,Google Ads,Android
3731,21-01-2025,Delhi,Google Ads,iOS
3732,06-12-2025,Delhi,Organic Search,Android
3733,30-07-2025,Pune,Organic Search,Android
3734,20-05-2025,Bengaluru,Organic Search,Android
3735,20-10-2025,Delhi,Instagram,iOS
3736,25-10-2025,Chennai,Organic Search,Android
3737,11-04-2025,Pune,Instagram,Android
3738,31-10-2025,Bengaluru,Instagram,Android
3739,25-12-2025,Bengaluru,Google Ads,iOS
3740,28-01-2025,Delhi,Google Ads,Android
3741,10-02-2025,Mumbai,Facebook,Android
3742,21-12-2025,Hyderabad,Google Ads,iOS
3743,30-10-2025,Mumbai,Organic Search,iOS
3744,26-05-2025,Mumbai,Instagram,iOS
3745,13-09-2025,Bengaluru,Instagram,Android
3746,15-08-2025,Bengaluru,Organic Search,iOS
3747,24-08-2025,Pune,Instagram,Android
3748,27-12-2025,Pune,Facebook,Android
3749,13-01-2025,Bengaluru,Facebook,Android
3750,29-07-2025,Chennai,Google Ads,Android
3751,17-08-2025,Chennai,Facebook,Android
3752,10-04-2025,Hyderabad,Instagram,Android
3753,31-01-2025,Bengaluru,Organic Search,iOS
3754,16-01-2025,Delhi,Instagram,Android
3755,17-05-2025,Pune,Google Ads,Android
3756,25-11-2025,Bengaluru,Instagram,Android
3757,15-06-2025,Chennai,Google Ads,iOS
3758,06-11-2025,Bengaluru,Facebook,Android
3759,10-04-2025,Chennai,Organic Search,Android
3760,19-04-2025,Bengaluru,Referral,Android
3761,09-12-2025,Delhi,Google Ads,iOS
3762,22-06-2025,Hyderabad,Organic Search,Android
3763,25-08-2025,Delhi,Google Ads,Android
3764,11-06-2025,Chennai,Facebook,Android
3765,04-08-2025,Pune,Facebook,iOS
3766,21-09-2025,Pune,Google Ads,Android
3767,20-09-2025,Mumbai,Organic Search,Android
3768,19-10-2025,Delhi,Instagram,Android
3769,01-10-2025,Bengaluru,Facebook,iOS
3770,03-01-2025,Hyderabad,Referral,Android
3771,28-01-2025,Bengaluru,Organic Search,Android
3772,22-11-2025,Bengaluru,Organic Search,Android
3773,29-05-2025,Delhi,Google Ads,Android
3774,28-01-2025,Hyderabad,Facebook,Android
3775,06-11-2025,Mumbai,Google Ads,Android
3776,06-03-2025,Bengaluru,Google Ads,iOS
3777,22-12-2025,Hyderabad,Organic Search,Android
3778,21-01-2025,Mumbai,Organic Search,iOS
3779,09-09-2025,Bengaluru,Organic Search,Android
3780,23-08-2025,Hyderabad,Instagram,iOS
3781,15-08-2025,Delhi,Organic Search,Android
3782,13-01-2025,Pune,Organic Search,Android
3783,09-11-2025,Pune,Google Ads,Android
3784,18-02-2025,Bengaluru,Google Ads,Android
3785,28-04-2025,Bengaluru,Referral,Android
3786,23-02-2025,Hyderabad,Facebook,Android
3787,18-05-2025,Pune,Organic Search,Android
3788,22-02-2025,Bengaluru,Google Ads,Android
3789,13-02-2025,Mumbai,Referral,Android
3790,30-10-2025,Bengaluru,Referral,Android
3791,22-02-2025,Pune,Google Ads,Android
3792,15-03-2025,Chennai,Organic Search,Android
3793,15-02-2025,Pune,Google Ads,Android
3794,13-01-2025,Mumbai,Google Ads,Android
3795,14-06-2025,Hyderabad,Instagram,Android
3796,12-04-2025,Mumbai,Google Ads,iOS
3797,07-10-2025,Chennai,Referral,Android
3798,15-09-2025,Chennai,Organic Search,Android
3799,03-12-2025,Bengaluru,Instagram,Android
3800,22-12-2025,Bengaluru,Google Ads,Android
3801,18-05-2025,Pune,Instagram,Android
3802,12-06-2025,Delhi,Facebook,Android
3803,21-04-2025,Mumbai,Organic Search,Android
3804,12-04-2025,Pune,Facebook,Android
3805,17-01-2025,Delhi,Facebook,Android
3806,25-09-2025,Pune,Facebook,Android
3807,01-07-2025,Chennai,Instagram,iOS
3808,24-01-2025,Bengaluru,Referral,Android
3809,29-01-2025,Bengaluru,Facebook,Android
3810,20-06-2025,Pune,Facebook,Android
3811,16-08-2025,Bengaluru,Organic Search,Android
3812,07-07-2025,Hyderabad,Referral,Android
3813,12-12-2025,Pune,Referral,iOS
3814,18-08-2025,Chennai,Organic Search,Android
3815,17-11-2025,Pune,Organic Search,Android
3816,06-12-2025,Pune,Facebook,Android
3817,29-04-2025,Bengaluru,Instagram,Android
3818,05-06-2025,Chennai,Google Ads,Android
3819,29-09-2025,Pune,Referral,Android
3820,24-06-2025,Bengaluru,Instagram,iOS
3821,14-04-2025,Mumbai,Instagram,Android
3822,02-04-2025,Chennai,Instagram,Android
3823,05-07-2025,Delhi,Referral,Android
3824,10-10-2025,Hyderabad,Google Ads,iOS
3825,30-06-2025,Delhi,Google Ads,iOS
3826,19-06-2025,Chennai,Instagram,Android
3827,06-07-2025,Pune,Referral,iOS
3828,24-06-2025,Bengaluru,Google Ads,Android
3829,10-08-2025,Chennai,Instagram,Android
3830,21-08-2025,Hyderabad,Facebook,iOS
3831,11-06-2025,Chennai,Facebook,Android
3832,14-05-2025,Bengaluru,Google Ads,iOS
3833,12-08-2025,Delhi,Facebook,iOS
3834,02-06-2025,Mumbai,Instagram,iOS
3835,02-02-2025,Delhi,Referral,Android
3836,24-02-2025,Bengaluru,Instagram,Android
3837,07-01-2025,Bengaluru,Instagram,Android
3838,01-09-2025,Hyderabad,Referral,Android
3839,09-11-2025,Chennai,Referral,Android
3840,06-05-2025,Chennai,Instagram,Android
3841,12-01-2025,Delhi,Instagram,iOS
3842,16-01-2025,Mumbai,Organic Search,iOS
3843,27-07-2025,Mumbai,Referral,Android
3844,12-02-2025,Hyderabad,Google Ads,Android
3845,15-05-2025,Bengaluru,Facebook,Android
3846,16-08-2025,Hyderabad,Instagram,Android
3847,21-04-2025,Chennai,Google Ads,Android
3848,03-11-2025,Pune,Instagram,iOS
3849,09-06-2025,Pune,Google Ads,Android
3850,27-11-2025,Pune,Instagram,Android
3851,21-09-2025,Bengaluru,Google Ads,Android
3852,13-08-2025,Hyderabad,Google Ads,Android
3853,05-08-2025,Delhi,Google Ads,Android
3854,14-02-2025,Chennai,Instagram,Android
3855,02-08-2025,Pune,Google Ads,iOS
3856,28-02-2025,Mumbai,Referral,Android
3857,12-05-2025,Hyderabad,Google Ads,Android
3858,14-04-2025,Chennai,Referral,Android
3859,14-07-2025,Chennai,Google Ads,Android
3860,06-06-2025,Mumbai,Google Ads,Android
3861,08-04-2025,Mumbai,Facebook,Android
3862,14-08-2025,Mumbai,Organic Search,Android
3863,24-07-2025,Pune,Instagram,Android
3864,20-03-2025,Pune,Instagram,Android
3865,04-05-2025,Hyderabad,Facebook,Android
3866,06-08-2025,Mumbai,Organic Search,Android
3867,04-01-2025,Delhi,Organic Search,Android
3868,31-03-2025,Chennai,Google Ads,Android
3869,14-04-2025,Mumbai,Google Ads,Android
3870,29-04-2025,Chennai,Facebook,Android
3871,13-05-2025,Bengaluru,Facebook,Android
3872,08-11-2025,Bengaluru,Facebook,Android
3873,06-04-2025,Mumbai,Organic Search,Android
3874,27-11-2025,Chennai,Referral,Android
3875,23-05-2025,Bengaluru,Google Ads,Android
3876,15-10-2025,Mumbai,Google Ads,iOS
3877,28-01-2025,Chennai,Facebook,Android
3878,05-10-2025,Mumbai,Google Ads,Android
3879,21-08-2025,Pune,Google Ads,Android
3880,17-01-2025,Chennai,Instagram,Android
3881,28-02-2025,Bengaluru,Instagram,Android
3882,31-03-2025,Mumbai,Google Ads,iOS
3883,18-07-2025,Bengaluru,Organic Search,iOS
3884,28-12-2025,Mumbai,Instagram,Android
3885,26-01-2025,Hyderabad,Google Ads,Android
3886,25-01-2025,Bengaluru,Google Ads,iOS
3887,28-10-2025,Bengaluru,Instagram,Android
3888,05-12-2025,Delhi,Organic Search,Android
3889,24-09-2025,Pune,Organic Search,Android
3890,30-06-2025,Bengaluru,Instagram,Android
3891,26-12-2025,Chennai,Referral,Android
3892,09-03-2025,Mumbai,Google Ads,Android
3893,17-12-2025,Hyderabad,Organic Search,Android
3894,17-11-2025,Chennai,Google Ads,Android
3895,18-02-2025,Chennai,Instagram,Android
3896,24-06-2025,Chennai,Facebook,Android
3897,21-02-2025,Chennai,Organic Search,Android
3898,12-04-2025,Hyderabad,Instagram,Android
3899,04-08-2025,Delhi,Referral,Android
3900,07-07-2025,Pune,Instagram,Android
3901,26-02-2025,Bengaluru,Organic Search,Android
3902,16-02-2025,Chennai,Instagram,iOS
3903,08-06-2025,Bengaluru,Organic Search,Android
3904,23-06-2025,Bengaluru,Google Ads,Android
3905,30-08-2025,Chennai,Google Ads,Android
3906,09-10-2025,Delhi,Organic Search,Android
3907,29-08-2025,Bengaluru,Organic Search,Android
3908,05-01-2025,Mumbai,Facebook,Android
3909,25-03-2025,Bengaluru,Instagram,Android
3910,04-11-2025,Pune,Google Ads,Android
3911,27-12-2025,Chennai,Google Ads,Android
3912,05-09-2025,Hyderabad,Google Ads,Android
3913,23-02-2025,Bengaluru,Facebook,Android
3914,10-06-2025,Delhi,Instagram,Android
3915,14-08-2025,Mumbai,Referral,iOS
3916,15-01-2025,Mumbai,Referral,Android
3917,12-08-2025,Hyderabad,Instagram,Android
3918,02-03-2025,Pune,Facebook,iOS
3919,02-05-2025,Hyderabad,Facebook,Android
3920,04-10-2025,Pune,Facebook,Android
3921,15-02-2025,Bengaluru,Instagram,Android
3922,21-10-2025,Chennai,Facebook,Android
3923,03-03-2025,Delhi,Instagram,Android
3924,27-03-2025,Mumbai,Google Ads,Android
3925,29-07-2025,Hyderabad,Referral,Android
3926,19-03-2025,Delhi,Referral,Android
3927,21-07-2025,Pune,Instagram,iOS
3928,29-10-2025,Chennai,Facebook,Android
3929,11-08-2025,Mumbai,Organic Search,Android
3930,10-08-2025,Mumbai,Instagram,Android
3931,03-01-2025,Pune,Organic Search,Android
3932,06-01-2025,Chennai,Referral,Android
3933,03-04-2025,Mumbai,Referral,Android
3934,08-01-2025,Chennai,Instagram,Android
3935,23-08-2025,Mumbai,Instagram,iOS
3936,18-04-2025,Bengaluru,Organic Search,Android
3937,10-06-2025,Pune,Google Ads,Android
3938,28-07-2025,Chennai,Instagram,Android
3939,28-08-2025,Delhi,Facebook,Android
3940,27-11-2025,Bengaluru,Instagram,iOS
3941,29-11-2025,Delhi,Referral,Android
3942,19-02-2025,Pune,Facebook,Android
3943,11-01-2025,Mumbai,Organic Search,Android
3944,17-12-2025,Delhi,Referral,Android
3945,05-06-2025,Bengaluru,Instagram,iOS
3946,11-03-2025,Chennai,Google Ads,iOS
3947,18-06-2025,Hyderabad,Referral,Android
3948,29-09-2025,Delhi,Google Ads,Android
3949,09-03-2025,Hyderabad,Organic Search,Android
3950,21-12-2025,Pune,Referral,Android
3951,09-09-2025,Delhi,Instagram,Android
3952,17-02-2025,Delhi,Organic Search,Android
3953,03-07-2025,Chennai,Instagram,Android
3954,16-11-2025,Mumbai,Instagram,Android
3955,06-07-2025,Bengaluru,Referral,Android
3956,31-03-2025,Bengaluru,Organic Search,Android
3957,28-11-2025,Bengaluru,Google Ads,Android
3958,19-05-2025,Pune,Instagram,Android
3959,23-12-2025,Mumbai,Google Ads,Android
3960,30-03-2025,Hyderabad,Google Ads,iOS
3961,01-10-2025,Bengaluru,Google Ads,Android
3962,19-01-2025,Hyderabad,Instagram,Android
3963,07-11-2025,Mumbai,Facebook,Android
3964,24-12-2025,Pune,Organic Search,Android
3965,03-06-2025,Mumbai,Google Ads,Android
3966,17-09-2025,Chennai,Instagram,Android
3967,18-04-2025,Bengaluru,Organic Search,Android
3968,12-10-2025,Pune,Referral,iOS
3969,28-02-2025,Chennai,Organic Search,Android
3970,05-05-2025,Bengaluru,Instagram,Android
3971,20-12-2025,Mumbai,Instagram,Android
3972,30-09-2025,Mumbai,Google Ads,Android
3973,17-04-2025,Delhi,Facebook,Android
3974,26-10-2025,Delhi,Google Ads,Android
3975,02-09-2025,Mumbai,Facebook,Android
3976,02-12-2025,Mumbai,Instagram,iOS
